"id","tambonId","zipcodeId"
"2628","350702","35160"
"2629","350703","35160"
"2630","350704","35160"
"2631","350802","35120"
"2632","350803","35120"
"2633","350805","35120"
"2634","350806","35120"
"2635","350807","35120"
"2636","350810","35120"
"2637","350811","35120"
"2638","350812","35120"
"2639","350813","35120"
"2640","350814","35120"
"2641","350901","35120"
"2642","350902","35120"
"2643","350903","35120"
"2644","350904","35120"
"2645","350905","35120"
"2646","360101","36000"
"2647","360102","36000"
"2648","360103","36000"
"2649","360104","36000"
"2650","360105","36240"
"2651","360106","36000"
"2652","360107","36000"
"2653","360108","36000"
"2654","360109","36000"
"2655","360110","36000"
"2656","360111","36000"
"2657","360112","36240"
"2658","360113","36000"
"2659","360114","36000"
"2660","360115","36000"
"2661","360116","36240"
"2662","360117","36000"
"2663","360118","36000"
"2664","360119","36000"
"2665","360201","36170"
"2666","360202","36170"
"2667","360203","36170"
"2668","360204","36170"
"2669","360205","36170"
"2670","360206","36170"
"2671","360301","36140"
"2672","360302","36140"
"2673","360303","36140"
"2674","360304","36140"
"2675","360305","36140"
"2676","360306","36140"
"2677","360307","36140"
"2678","360308","36140"
"2679","360309","36140"
"2680","360401","36120"
"2681","360402","36120"
"2682","360403","36120"
"2683","360404","36120"
"2684","360405","36120"
"2685","360406","36120"
"2686","360407","36120"
"2687","360408","36120"
"2688","360409","36120"
"2689","360410","36120"
"2690","360412","36120"
"2691","360501","36210"
"2692","360502","36210"
"2693","360503","36210"
"2694","360504","36210"
"2695","360507","36210"
"2696","360508","36210"
"2697","360509","36210"
"2698","360511","36210"
"2699","360601","36130"
"2700","360602","36130"
"2701","360603","36130"
"2702","360605","36130"
"2703","360606","36130"
"2704","360607","36130"
"2705","360610","36130"
"2706","360611","36220"
"2707","360613","36130"
"2708","360701","36160"
"2709","360702","36160"
"2710","360703","36220"
"2711","360704","36220"
"2712","360705","36160"
"2713","360706","36160"
"2714","360707","36160"
"2715","360801","36250"
"2716","360802","36250"
"2717","360803","36250"
"2718","360804","36250"
"2719","360805","36250"
"2720","360901","36230"
"2721","360902","36230"
"2722","360903","36230"
"2723","360904","36230"
"2724","360905","36230"
"2725","361001","36110"
"2726","361002","36110"
"2727","361003","36110"
"2728","361004","36110"
"2729","361005","36110"
"2730","361006","36110"
"2731","361007","36110"
"2732","361008","36110"
"2733","361009","36110"
"2734","361010","36110"
"2735","361011","36110"
"2736","361101","36190"
"2737","361102","36190"
"2738","361103","36190"
"2739","361104","36190"
"2740","361105","36190"
"2741","361201","36150"
"2742","361202","36150"
"2743","361203","36150"
"2744","361204","36150"
"2745","361205","36150"
"2746","361206","36150"
"2747","361207","36150"
"2748","361208","36150"
"2749","361209","36150"
"2750","361210","36150"
"2751","361301","36180"
"2752","361302","36180"
"2753","361303","36180"
"2754","361304","36180"
"2755","361305","36180"
"2756","361306","36180"
"2757","361307","36180"
"2758","361308","36180"
"2759","361401","36260"
"2760","361402","36260"
"2761","361403","36260"
"2762","361404","36260"
"2763","361501","36130"
"2764","361502","36130"
"2765","361503","36130"
"2766","361504","36130"
"2767","361601","36130"
"2768","361602","36130"
"2769","361603","36130"
"2770","370101","37000"
"2771","370102","37000"
"2772","370103","37000"
"2773","370104","37000"
"2774","370105","37000"
"2775","370106","37000"
"2776","370107","37000"
"2777","370108","37000"
"2778","370109","37000"
"2779","370110","37000"
"2780","370111","37000"
"2781","370112","37000"
"2782","370113","37000"
"2783","370114","37000"
"2784","370115","37000"
"2785","370116","37000"
"2786","370117","37000"
"2787","370118","37000"
"2788","370119","37000"
"2789","370201","37210"
"2790","370202","37210"
"2791","370203","37210"
"2792","370204","37210"
"2793","370205","37210"
"2794","370301","37110"
"2795","370302","37110"
"2796","370303","37110"
"2797","370304","37110"
"2798","370305","37110"
"2799","370306","37110"
"2800","370307","37110"
"2801","370401","37180"
"2802","370402","37180"
"2803","370403","37180"
"2804","370404","37180"
"2805","370501","37290"
"2806","370502","37290"
"2807","370503","37290"
"2808","370504","37290"
"2809","370505","37290"
"2810","370506","37290"
"2811","370601","37240"
"2812","370602","37240"
"2813","370603","37240"
"2814","370604","37240"
"2815","370605","37240"
"2816","370606","37240"
"2817","370607","37240"
"2818","370608","37240"
"2819","370701","37000"
"2820","370702","37000"
"2821","370703","37000"
"2822","370704","37000"
"2823","370705","37000"
"2824","370706","37000"
"2825","370707","37000"
"2826","380101","38000"
"2827","380102","38000"
"2828","380103","38000"
"2829","380104","38000"
"2830","380105","38000"
"2831","380106","38000"
"2832","380107","38000"
"2833","380108","38000"
"2834","380109","38000"
"2835","380110","38000"
"2836","380111","38000"
"2837","380112","38000"
"2838","380201","38180"
"2839","380202","38180"
"2840","380203","38180"
"2841","380204","38180"
"2842","380205","38180"
"2843","380206","38180"
"2844","380207","38180"
"2845","380301","38170"
"2846","380302","38170"
"2847","380303","38170"
"2848","380304","38170"
"2849","380305","38170"
"2850","380306","38170"
"2851","380307","38170"
"2852","380401","38150"
"2853","380402","38150"
"2854","380403","38150"
"2855","380404","38150"
"2856","380405","38150"
"2857","380406","38150"
"2858","380407","38150"
"2859","380408","38150"
"2860","380409","38150"
"2861","380501","38190"
"2862","380502","38190"
"2863","380503","38190"
"2864","380504","38190"
"2865","380505","38190"
"2866","380506","38190"
"2867","380601","38220"
"2868","380602","38220"
"2869","380603","38220"
"2870","380604","38220"
"2871","380701","38210"
"2872","380702","38210"
"2873","380703","38210"
"2874","380704","38210"
"2875","380705","38210"
"2876","380801","38000"
"2877","380802","38000"
"2878","380803","38000"
"2879","390101","39000"
"2880","390102","39000"
"2881","390103","39000"
"2882","390104","39000"
"2883","390105","39000"
"2884","390106","39000"
"2885","390107","39000"
"2886","390108","39000"
"2887","390109","39000"
"2888","390110","39000"
"2889","390111","39000"
"2890","390112","39000"
"2891","390113","39000"
"2892","390114","39000"
"2893","390115","39000"
"2894","390201","39170"
"2895","390202","39170"
"2896","390205","39350"
"2897","390206","39170"
"2898","390207","39350"
"2899","390209","39170"
"2900","390210","39170"
"2901","390211","39350"
"2902","390213","39170"
"2903","390301","39140"
"2904","390302","39140"
"2905","390303","39140"
"2906","390304","39140"
"2907","390305","39140"
"2908","390306","39140"
"2909","390307","39140"
"2910","390308","39140"
"2911","390309","39140"
"2912","390310","39140"
"2913","390401","39180"
"2914","390402","39180"
"2915","390403","39180"
"2916","390404","39180"
"2917","390405","39180"
"2918","390406","39180"
"2919","390407","39180"
"2920","390408","39180"
"2921","390409","39180"
"2922","390410","39180"
"2923","390411","39180"
"2924","390412","39180"
"2925","390501","39270"
"2926","390502","39270"
"2927","390503","39270"
"2928","390504","39270"
"2929","390505","39270"
"2930","390506","39270"
"2931","390507","39270"
"2932","390508","39270"
"2933","390601","39170"
"2934","390602","39170"
"2935","390603","39170"
"2936","390604","39170"
"2937","390605","39170"
"2938","400101","40000"
"2939","400102","40000"
"2940","400103","40000"
"2941","400104","40260"
"2942","400105","40000"
"2943","400106","40000"
"2944","400107","40000"
"2945","400108","40000"
"2946","400109","40000"
"2947","400110","40000"
"2948","400111","40000"
"2949","400112","40000"
"2950","400113","40260"
"2951","400114","40000"
"2952","400115","40000"
"2953","400116","40000"
"2954","400117","40000"
"2955","400118","40000"
"2956","400201","40270"
"2957","400202","40270"
"2958","400203","40270"
"2959","400204","40270"
"2960","400205","40270"
"2961","400206","40270"
"2962","400207","40270"
"2963","400301","40320"
"2964","400302","40320"
"2965","400303","40320"
"2966","400304","40320"
"2967","400305","40320"
"2968","400401","40210"
"2969","400402","40210"
"2970","400403","40240"
"2971","400404","40240"
"2972","400405","40240"
"2973","400406","40210"
"2974","400407","40210"
"2975","400408","40210"
"2976","400409","40210"
"2977","400410","40240"
"2978","400501","40130"
"2979","400502","40290"
"2980","400503","40290"
"2981","400504","40130"
"2982","400505","40130"
"2983","400506","40130"
"2984","400507","40130"
"2985","400508","40130"
"2986","400509","40130"
"2987","400510","40290"
"2988","400511","40130"
"2989","400512","40290"
"2990","400601","40220"
"2991","400602","40220"
"2992","400603","40220"
"2993","400604","40220"
"2994","400605","40220"
"2995","400606","40220"
"2996","400607","40220"
"2997","400608","40220"
"2998","400609","40220"
"2999","400610","40220"
"3000","400701","40140"
"3001","400701","40310"
"3002","400702","40140"
"3003","400703","40140"
"3004","400704","40140"
"3005","400705","40310"
"3006","400706","40310"
"3007","400707","40140"
"3008","400708","40140"
"3009","400709","40140"
"3010","400710","40140"
"3011","400711","40140"
"3012","400712","40310"
"3013","400801","40250"
"3014","400802","40250"
"3015","400803","40250"
"3016","400804","40250"
"3017","400805","40250"
"3018","400806","40250"
"3019","400901","40170"
"3020","400902","40170"
"3021","400905","40170"
"3022","400906","40170"
"3023","400907","40170"
"3024","400909","40170"
"3025","400910","40170"
"3026","400911","40170"
"3027","400912","40170"
"3028","401001","40110"
"3029","401002","40110"
"3030","401005","40110"
"3031","401009","40110"
"3032","401010","40110"
"3033","401011","40110"
"3034","401013","40110"
"3035","401014","40110"
"3036","401016","40110"
"3037","401017","40110"
"3038","401101","40340"
"3039","401102","40340"
"3040","401103","40340"
"3041","401104","40340"
"3042","401201","40120"
"3043","401203","40120"
"3044","401204","40120"
"3045","401205","40120"
"3046","401206","40120"
"3047","401207","40120"
"3048","401208","40120"
"3049","401209","40120"
"3050","401210","40120"
"3051","401211","40120"
"3052","401212","40120"
"3053","401213","40120"
"3054","401301","40330"
"3055","401302","40330"
"3056","401303","40330"
"3057","401304","40330"
"3058","401305","40330"
"3059","401401","40230"
"3060","401402","40230"
"3061","401403","40230"
"3062","401404","40230"
"3063","401405","40230"
"3064","401406","40230"
"3065","401501","40190"
"3066","401502","40190"
"3067","401503","40190"
"3068","401504","40190"
"3069","401505","40190"
"3070","401506","40190"
"3071","401507","40190"
"3072","401508","40190"
"3073","401509","40190"
"3074","401510","40190"
"3075","401511","40190"
"3076","401512","40190"
"3077","401601","40150"
"3078","401604","40150"
"3079","401605","40150"
"3080","401606","40150"
"3081","401607","40150"
"3082","401610","40150"
"3083","401612","40150"
"3084","401613","40150"
"3085","401614","40150"
"3086","401616","40150"
"3087","401617","40150"
"3088","401701","40160"
"3089","401702","40160"
"3090","401703","40160"
"3091","401704","40160"
"3092","401705","40160"
"3093","401706","40160"
"3094","401707","40160"
"3095","401710","40160"
"3096","401801","40180"
"3097","401802","40180"
"3098","401803","40180"
"3099","401804","40180"
"3100","401805","40180"
"3101","401806","40180"
"3102","401807","40180"
"3103","401808","40180"
"3104","401901","40280"
"3105","401902","40280"
"3106","401903","40280"
"3107","401904","40280"
"3108","401905","40280"
"3109","402001","40350"
"3110","402002","40350"
"3111","402003","40350"
"3112","402004","40350"
"3113","402005","40350"
"3114","402101","40170"
"3115","402102","40170"
"3116","402103","40170"
"3117","402104","40170"
"3118","402105","40170"
"3119","402201","40160"
"3120","402202","40160"
"3121","402203","40160"
"3122","402204","40160"
"3123","402301","40150"
"3124","402302","40150"
"3125","402303","40150"
"3126","402401","40110"
"3127","402402","40110"
"3128","402403","40110"
"3129","402404","40110"
"3130","402501","40110"
"3131","402502","40110"
"3132","402503","40110"
"3133","402504","40110"
"3134","402505","40110"
"3135","402901","40150"
"3136","402902","40150"
"3137","402903","40150"
"3138","410101","41000"
"3139","410102","41000"
"3140","410103","41000"
"3141","410104","41000"
"3142","410105","41000"
"3143","410106","41330"
"3144","410107","41000"
"3145","410108","41000"
"3146","410109","41000"
"3147","410110","41000"
"3148","410111","41000"
"3149","410112","41000"
"3150","410113","41000"
"3151","410114","41000"
"3152","410115","41000"
"3153","410116","41000"
"3154","410117","41000"
"3155","410118","41000"
"3156","410119","41000"
"3157","410120","41000"
"3158","410121","41330"
"3159","410201","41250"
"3160","410202","41250"
"3161","410203","41250"
"3162","410204","41250"
"3163","410205","41250"
"3164","410206","41250"
"3165","410207","41250"
"3166","410301","41360"
"3167","410302","41220"
"3168","410303","41220"
"3169","410304","41220"
"3170","410305","41360"
"3171","410306","41360"
"3172","410307","41220"
"3173","410308","41360"
"3174","410401","41110"
"3175","410402","41370"
"3176","410403","41110"
"3177","410404","41110"
"3178","410406","41110"
"3179","410407","41110"
"3180","410409","41370"
"3181","410410","41110"
"3182","410411","41370"
"3183","410413","41370"
"3184","410414","41110"
"3185","410415","41110"
"3186","410416","41110"
"3187","410501","41240"
"3188","410502","41240"
"3189","410503","41240"
"3190","410504","41240"
"3191","410505","41240"
"3192","410506","41240"
"3193","410601","41130"
"3194","410602","41130"
"3195","410605","41130"
"3196","410606","41130"
"3197","410607","41130"
"3198","410609","41320"
"3199","410610","41320"
"3200","410611","41130"
"3201","410612","41130"
"3202","410614","41130"
"3203","410617","41130"
"3204","410618","41320"
"3205","410701","41310"
"3206","410702","41310"
"3207","410703","41310"
"3208","410704","41310"
"3209","410801","41290"
"3210","410802","41290"
"3211","410803","41290"
"3212","410804","41290"
"3213","410901","41230"
"3214","410902","41230"
"3215","410903","41230"
"3216","410904","41230"
"3217","410905","41230"
"3218","410906","41230"
"3219","410907","41230"
"3220","411001","41280"
"3221","411002","41280"
"3222","411003","41280"
"3223","411004","41280"
"3224","411005","41280"
"3225","411006","41280"
"3226","411101","41190"
"3227","411102","41190"
"3228","411103","41190"
"3229","411104","41190"
"3230","411105","41190"
"3231","411106","41190"
"3232","411107","41190"
"3233","411108","41190"
"3234","411109","41190"
"3235","411110","41190"
"3236","411111","41190"
"3237","411112","41190"
"3238","411113","41190"
"3239","411701","41160"
"3240","411702","41160"
"3241","411703","41160"
"3242","411704","41160"
"3243","411705","41160"
"3244","411706","41160"
"3245","411707","41160"
"3246","411708","41160"
"3247","411709","41160"
"3248","411710","41160"
"3249","411711","41160"
"3250","411712","41160"
"3251","411713","41160"
"3252","411801","41210"
"3253","411802","41210"
"3254","411805","41210"
"3255","411806","41210"
"3256","411807","41210"
"3257","411810","41210"
"3258","411812","41210"
"3259","411901","41150"
"3260","411902","41150"
"3261","411903","41150"
"3262","411904","41150"
"3263","411905","41150"
"3264","411906","41150"
"3265","411907","41150"
"3266","411908","41150"
"3267","411909","41150"
"3268","411910","41150"
"3269","411911","41150"
"3270","412001","41260"
"3271","412002","41260"
"3272","412003","41260"
"3273","412004","41260"
"3274","412005","41260"
"3275","412006","41260"
"3276","412101","41340"
"3277","412102","41340"
"3278","412103","41340"
"3279","412104","41340"
"3280","412201","41380"
"3281","412202","41380"
"3282","412203","41380"
"3283","412204","41380"
"3284","412301","41130"
"3285","412302","41130"
"3286","412303","41130"
"3287","412401","41130"
"3288","412402","41130"
"3289","412403","41130"
"3290","412404","41130"
"3291","412501","41110"
"3292","412502","41110"
"3293","412503","41110"
"3294","420101","42000"
"3295","420102","42000"
"3296","420103","42100"
"3297","420104","42000"
"3298","420105","42000"
"3299","420106","42000"
"3300","420107","42000"
"3301","420108","42000"
"3302","420109","42000"
"3303","420110","42000"
"3304","420111","42000"
"3305","420112","42000"
"3306","420113","42100"
"3307","420114","42000"
"3308","420201","42210"
"3309","420202","42210"
"3310","420203","42210"
"3311","420204","42210"
"3312","420301","42110"
"3313","420302","42110"
"3314","420303","42110"
"3315","420304","42110"
"3316","420305","42110"
"3317","420306","42110"
"3318","420307","42110"
"3319","420308","42110"
"3320","420401","42150"
"3321","420402","42150"
"3322","420403","42150"
"3323","420404","42150"
"3324","420405","42150"
"3325","420406","42150"
"3326","420501","42120"
"3327","420502","42120"
"3328","420503","42120"
"3329","420504","42120"
"3330","420505","42120"
"3331","420506","42120"
"3332","420507","42120"
"3333","420508","42120"
"3334","420509","42120"
"3335","420510","42120"
"3336","420601","42170"
"3337","420602","42170"
"3338","420603","42170"
"3339","420604","42170"
"3340","420605","42170"
"3341","420701","42160"
"3342","420702","42160"
"3343","420703","42160"
"3344","420704","42160"
"3345","420705","42160"
"3346","420706","42160"
"3347","420801","42140"
"3348","420802","42140"
"3349","420803","42140"
"3350","420804","42140"
"3351","420805","42140"
"3352","420806","42140"
"3353","420901","42130"
"3354","420902","42130"
"3355","420903","42130"
"3356","420904","42130"
"3357","420905","42130"
"3358","420906","42130"
"3359","420910","42130"
"3360","420911","42130"
"3361","420912","42130"
"3362","420913","42130"
"3363","421001","42180"
"3364","421005","42180"
"3365","421007","42180"
"3366","421010","42180"
"3367","421101","42230"
"3368","421102","42230"
"3369","421104","42230"
"3370","421105","42230"
"3371","421106","42230"
"3372","421201","42240"
"3373","421202","42240"
"3374","421203","42240"
"3375","421204","42240"
"3376","421205","42240"
"3377","421301","42220"
"3378","421302","42220"
"3379","421303","42220"
"3380","421304","42220"
"3381","421401","42190"
"3382","421402","42190"
"3383","421403","42190"
"3384","430101","43000"
"3385","430102","43000"
"3386","430103","43000"
"3387","430104","43000"
"3388","430105","43000"
"3389","430106","43000"
"3390","430107","43000"
"3391","430108","43000"
"3392","430109","43000"
"3393","430110","43100"
"3394","430111","43100"
"3395","430113","43100"
"3396","430116","43000"
"3397","430117","43000"
"3398","430118","43000"
"3399","430119","43000"
"3400","430201","43110"
"3401","430202","43110"
"3402","430203","43110"
"3403","430204","43110"
"3404","430205","43110"
"3405","430206","43110"
"3406","430207","43110"
"3407","430208","43110"
"3408","430209","43110"
"3409","430210","43110"
"3410","430501","43120"
"3411","430502","43120"
"3412","430503","43120"
"3413","430504","43120"
"3414","430506","43120"
"3415","430507","43120"
"3416","430508","43120"
"3417","430509","43120"
"3418","430513","43120"
"3419","430521","43120"
"3420","430522","43120"
"3421","430701","43130"
"3422","430703","43130"
"3423","430704","43130"
"3424","430705","43130"
"3425","430801","43160"
"3426","430802","43160"
"3427","430803","43160"
"3428","430804","43160"
"3429","430805","43160"
"3430","431401","43100"
"3431","431402","43100"
"3432","431403","43100"
"3433","431501","43120"
"3434","431502","43120"
"3435","431503","43120"
"3436","431504","43120"
"3437","431505","43120"
"3438","431601","43120"
"3439","431602","43120"
"3440","431603","43120"
"3441","431604","43120"
"3442","431605","43120"
"3443","431701","43130"
"3444","431702","43130"
"3445","431703","43130"
"3446","440101","44000"
"3447","440102","44000"
"3448","440103","44000"
"3449","440104","44000"
"3450","440105","44000"
"3451","440106","44000"
"3452","440107","44000"
"3453","440108","44000"
"3454","440109","44000"
"3455","440110","44000"
"3456","440111","44000"
"3457","440112","44000"
"3458","440113","44000"
"3459","440114","44000"
"3460","440201","44190"
"3461","440202","44190"
"3462","440203","44190"
"3463","440204","44190"
"3464","440205","44190"
"3465","440301","44140"
"3466","440302","44140"
"3467","440303","44140"
"3468","440304","44140"
"3469","440305","44140"
"3470","440306","44140"
"3471","440307","44140"
"3472","440308","44140"
"3473","440309","44140"
"3474","440310","44140"
"3475","440311","44140"
"3476","440312","44140"
"3477","440313","44140"
"3478","440314","44140"
"3479","440315","44140"
"3480","440316","44140"
"3481","440317","44140"
"3482","440401","44150"
"3483","440402","44150"
"3484","440403","44150"
"3485","440404","44150"
"3486","440405","44150"
"3487","440406","44150"
"3488","440407","44150"
"3489","440408","44150"
"3490","440409","44150"
"3491","440410","44150"
"3492","440501","44160"
"3493","440503","44160"
"3494","440505","44160"
"3495","440506","44160"
"3496","440507","44160"
"3497","440508","44160"
"3498","440511","44160"
"3499","440512","44160"
"3500","440601","44130"
"3501","440602","44130"
"3502","440604","44130"
"3503","440605","44130"
"3504","440606","44130"
"3505","440607","44130"
"3506","440608","44130"
"3507","440610","44130"
"3508","440611","44130"
"3509","440613","44130"
"3510","440615","44130"
"3511","440616","44130"
"3512","440618","44130"
"3513","440619","44130"
"3514","440620","44130"
"3515","440701","44170"
"3516","440702","44170"
"3517","440703","44170"
"3518","440704","44170"
"3519","440705","44170"
"3520","440706","44170"
"3521","440707","44170"
"3522","440708","44170"
"3523","440709","44170"
"3524","440710","44170"
"3525","440801","44110"
"3526","440802","44110"
"3527","440803","44110"
"3528","440804","44110"
"3529","440805","44110"
"3530","440809","44110"
"3531","440810","44110"
"3532","440812","44110"
"3533","440815","44110"
"3534","440816","44110"
"3535","440817","44110"
"3536","440818","44110"
"3537","440819","44110"
"3538","440820","44110"
"3539","440901","44120"
"3540","440902","44120"
"3541","440903","44120"
"3542","440904","44120"
"3543","440905","44120"
"3544","440906","44120"
"3545","440907","44120"
"3546","440908","44120"
"3547","440909","44120"
"3548","440910","44120"
"3549","440911","44120"
"3550","440912","44120"
"3551","440913","44120"
"3552","440914","44120"
"3553","440915","44120"
"3554","441001","44180"
"3555","441002","44180"
"3556","441003","44180"
"3557","441004","44180"
"3558","441005","44180"
"3559","441006","44180"
"3560","441007","44180"
"3561","441008","44180"
"3562","441009","44180"
"3563","441101","44210"
"3564","441102","44210"
"3565","441103","44210"
"3566","441104","44210"
"3567","441105","44210"
"3568","441106","44210"
"3569","441107","44210"
"3570","441201","44130"
"3571","441202","44130"
"3572","441203","44130"
"3573","441204","44130"
"3574","441205","44130"
"3575","441301","44160"
"3576","441302","44160"
"3577","441303","44160"
"3578","441304","44160"
"3579","450101","45000"
"3580","450102","45000"
"3581","450103","45000"
"3582","450104","45000"
"3583","450105","45000"
"3584","450106","45000"
"3585","450108","45000"
"3586","450109","45000"
"3587","450110","45000"
"3588","450117","45000"
"3589","450118","45000"
"3590","450120","45000"
"3591","450123","45000"
"3592","450124","45000"
"3593","450125","45000"
"3594","450201","45150"
"3595","450202","45150"
"3596","450203","45150"
"3597","450204","45150"
"3598","450205","45150"
"3599","450206","45150"
"3600","450207","45150"
"3601","450208","45150"
"3602","450209","45150"
"3603","450210","45150"
"3604","450211","45150"
"3605","450212","45150"
"3606","450213","45150"
"3607","450301","45190"
"3608","450302","45190"
"3609","450303","45190"
"3610","450304","45190"
"3611","450305","45190"
"3612","450306","45190"
"3613","450307","45190"
"3614","450308","45190"
"3615","450401","45180"
"3616","450402","45180"
"3617","450403","45180"
"3618","450404","45180"
"3619","450405","45180"
"3620","450406","45180"
"3621","450407","45180"
"3622","450408","45180"
"3623","450409","45180"
"3624","450410","45180"
"3625","450411","45180"
"3626","450412","45180"
"3627","450501","45170"
"3628","450502","45170"
"3629","450503","45170"
"3630","450504","45170"
"3631","450506","45170"
"3632","450507","45170"
"3633","450510","45170"
"3634","450515","45170"
"3635","450517","45170"
"3636","450520","45170"
"3637","450522","45170"
"3638","450524","45170"
"3639","450601","45140"
"3640","450602","45140"
"3641","450603","45140"
"3642","450604","45140"
"3643","450605","45140"
"3644","450606","45140"
"3645","450607","45140"
"3646","450611","45140"
"3647","450612","45140"
"3648","450613","45140"
"3649","450614","45140"
"3650","450615","45140"
"3651","450617","45140"
"3652","450701","45110"
"3653","450702","45110"
"3654","450703","45110"
"3655","450704","45110"
"3656","450705","45110"
"3657","450706","45110"
"3658","450707","45110"
"3659","450708","45110"
"3660","450709","45110"
"3661","450710","45110"
"3662","450711","45110"
"3663","450712","45110"
"3664","450713","45110"
"3665","450714","45110"
"3666","450801","45230"
"3667","450802","45230"
"3668","450803","45230"
"3669","450804","45230"
"3670","450805","45230"
"3671","450806","45230"
"3672","450807","45230"
"3673","450808","45230"
"3674","450809","45230"
"3675","450901","45210"
"3676","450902","45210"
"3677","450903","45210"
"3678","450904","45210"
"3679","450905","45210"
"3680","450906","45210"
"3681","450907","45210"
"3682","450908","45210"
"3683","450909","45210"
"3684","451001","45120"
"3685","451002","45120"
"3686","451003","45120"
"3687","451004","45120"
"3688","451005","45120"
"3689","451006","45120"
"3690","451007","45120"
"3691","451008","45120"
"3692","451009","45120"
"3693","451010","45120"
"3694","451011","45120"
"3695","451012","45120"
"3696","451013","45120"
"3697","451014","45120"
"3698","451015","45120"
"3699","451016","45120"
"3700","451017","45120"
"3701","451018","45120"
"3702","451101","45130"
"3703","451102","45130"
"3704","451103","45130"
"3705","451104","45130"
"3706","451105","45130"
"3707","451106","45130"
"3708","451107","45130"
"3709","451108","45130"
"3710","451109","45130"
"3711","451110","45130"
"3712","451111","45130"
"3713","451112","45130"
"3714","451113","45130"
"3715","451114","45130"
"3716","451115","45130"
"3717","451201","45220"
"3718","451202","45220"
"3719","451203","45220"
"3720","451204","45220"
"3721","451205","45220"
"3722","451301","45240"
"3723","451302","45240"
"3724","451303","45240"
"3725","451304","45240"
"3726","451305","45240"
"3727","451401","45160"
"3728","451402","45160"
"3729","451403","45160"
"3730","451404","45160"
"3731","451405","45160"
"3732","451406","45160"
"3733","451407","45160"
"3734","451408","45160"
"3735","451409","45160"
"3736","451410","45160"
"3737","451501","45250"
"3738","451502","45250"
"3739","451503","45250"
"3740","451504","45250"
"3741","451601","45000"
"3742","451602","45000"
"3743","451603","45000"
"3744","451604","45000"
"3745","451605","45280"
"3746","451606","45280"
"3747","451607","45000"
"3748","451608","45000"
"3749","451701","45000"
"3750","451702","45000"
"3751","451703","45000"
"3752","451704","45000"
"3753","451705","45000"
"3754","451706","45000"
"3755","451707","45000"
"3756","451708","45000"
"3757","451801","45000"
"3758","451802","45170"
"3759","451803","45000"
"3760","451804","45000"
"3761","451805","45170"
"3762","451806","45000"
"3763","451901","45140"
"3764","451902","45140"
"3765","451903","45140"
"3766","451904","45140"
"3767","452001","45170"
"3768","452002","45170"
"3769","452003","45170"
"3770","452004","45170"
"3771","452005","45170"
"3772","460101","46000"
"3773","460102","46000"
"3774","460103","46000"
"3775","460104","46000"
"3776","460105","46000"
"3777","460106","46000"
"3778","460107","46000"
"3779","460108","46000"
"3780","460109","46000"
"3781","460111","46000"
"3782","460113","46000"
"3783","460115","46000"
"3784","460116","46000"
"3785","460117","46000"
"3786","460119","46000"
"3787","460120","46000"
"3788","460121","46000"
"3789","460201","46230"
"3790","460202","46230"
"3791","460203","46230"
"3792","460204","46230"
"3793","460205","46230"
"3794","460301","46130"
"3795","460302","46130"
"3796","460303","46130"
"3797","460304","46130"
"3798","460305","46130"
"3799","460308","46130"
"3800","460310","46130"
"3801","460311","46130"
"3802","460401","46210"
"3803","460402","46210"
"3804","460403","46210"
"3805","460501","46110"
"3806","460502","46110"
"3807","460503","46110"
"3808","460504","46110"
"3809","460505","46110"
"3810","460506","46110"
"3811","460507","46110"
"3812","460508","46110"
"3813","460509","46110"
"3814","460510","46110"
"3815","460511","46110"
"3816","460512","46110"
"3817","460601","46160"
"3818","460602","46160"
"3819","460603","46160"
"3820","460606","46160"
"3821","460608","46160"
"3822","460611","46160"
"3823","460701","46120"
"3824","460702","46120"
"3825","460703","46120"
"3826","460704","46120"
"3827","460705","46120"
"3828","460706","46120"
"3829","460707","46120"
"3830","460708","46120"
"3831","460709","46120"
"3832","460710","46120"
"3833","460711","46120"
"3834","460712","46120"
"3835","460713","46120"
"3836","460714","46120"
"3837","460715","46120"
"3838","460801","46170"
"3839","460802","46170"
"3840","460803","46170"
"3841","460804","46170"
"3842","460805","46170"
"3843","460806","46170"
"3844","460807","46170"
"3845","460808","46170"
"3846","460809","46170"
"3847","460901","46140"
"3848","460902","46140"
"3849","460903","46140"
"3850","460904","46140"
"3851","460905","46140"
"3852","460906","46140"
"3853","460907","46140"
"3854","460908","46140"
"3855","461001","46180"
"3856","461002","46180"
"3857","461005","46180"
"3858","461006","46180"
"3859","461007","46180"
"3860","461009","46180"
"3861","461101","46190"
"3862","461102","46190"
"3863","461103","46190"
"3864","461104","46190"
"3865","461105","46190"
"3866","461106","46190"
"3867","461201","46220"
"3868","461202","46220"
"3869","461203","46220"
"3870","461204","46220"
"3871","461205","46220"
"3872","461206","46220"
"3873","461207","46220"
"3874","461208","46220"
"3875","461209","46220"
"3876","461301","46150"
"3877","461302","46150"
"3878","461303","46150"
"3879","461304","46150"
"3880","461305","46150"
"3881","461306","46150"
"3882","461307","46150"
"3883","461308","46150"
"3884","461401","46240"
"3885","461402","46240"
"3886","461403","46240"
"3887","461404","46240"
"3888","461501","46180"
"3889","461502","46180"
"3890","461503","46180"
"3891","461504","46180"
"3892","461601","46160"
"3893","461602","46160"
"3894","461603","46160"
"3895","461604","46160"
"3896","461605","46160"
"3897","461701","46000"
"3898","461702","46000"
